pricedate,Expiry,strike,option_type,impliedvol
04/02/2026,18/12/2026,9600,Put,17.46851158
04/02/2026,18/12/2026,10000,Put,19.02764511
04/02/2026,18/12/2026,12000,Call,16.69814301
04/02/2026,18/12/2026,12000,Put,25.58656883
04/02/2026,18/12/2026,6100,Call,21.86768341
04/02/2026,18/12/2026,6300,Call,20.86668777
04/02/2026,18/12/2026,6500,Call,19.814888
04/02/2026,18/12/2026,6700,Call,18.71074867
04/02/2026,18/12/2026,6100,Put,22.64164543
04/02/2026,18/12/2026,6300,Put,21.5706501
04/02/2026,18/12/2026,6500,Put,20.47041702
04/02/2026,18/12/2026,6700,Put,19.35795021
04/02/2026,18/12/2026,4050,Put,35.6987648
04/02/2026,18/12/2026,5650,Put,25.06459618
04/02/2026,18/12/2026,5550,Put,25.64328575
04/02/2026,18/12/2026,4150,Put,34.89310074
04/02/2026,18/12/2026,5850,Put,23.99817467
04/02/2026,18/12/2026,4250,Put,34.11207581
04/02/2026,18/12/2026,3950,Put,36.5118866
04/02/2026,18/12/2026,5750,Put,24.54193497
04/02/2026,18/12/2026,4350,Put,33.35071564
04/02/2026,18/12/2026,5050,Put,28.57285118
04/02/2026,18/12/2026,4450,Put,32.60344696
04/02/2026,18/12/2026,4650,Put,31.19446373
04/02/2026,18/12/2026,5950,Put,23.45124054
04/02/2026,18/12/2026,6250,Put,21.83120918
04/02/2026,18/12/2026,4550,Put,31.89258575
04/02/2026,18/12/2026,6350,Put,21.28563499
04/02/2026,18/12/2026,4950,Put,29.2036953
04/02/2026,18/12/2026,6450,Put,20.73790359
04/02/2026,18/12/2026,6150,Put,22.36829948
04/02/2026,18/12/2026,4750,Put,30.49835587
04/02/2026,18/12/2026,6550,Put,20.19261742
04/02/2026,18/12/2026,6050,Put,22.92083359
04/02/2026,18/12/2026,4850,Put,29.84170914
04/02/2026,18/12/2026,5150,Put,27.96147537
04/02/2026,18/12/2026,4950,Call,27.14899635
04/02/2026,18/12/2026,6350,Call,20.50545883
04/02/2026,18/12/2026,4850,Call,27.6652565
04/02/2026,18/12/2026,6250,Call,21.00678062
04/02/2026,18/12/2026,4750,Call,28.14255142
04/02/2026,18/12/2026,6150,Call,21.49964333
04/02/2026,18/12/2026,6450,Call,19.9948864
04/02/2026,18/12/2026,6550,Call,19.54392052
04/02/2026,18/12/2026,6050,Call,22.15811729
04/02/2026,18/12/2026,3850,Call,27.17217445
04/02/2026,18/12/2026,5250,Call,25.77153206
04/02/2026,18/12/2026,5350,Call,25.40697289
04/02/2026,18/12/2026,4050,Call,28.1317482
04/02/2026,18/12/2026,5450,Call,24.83420181
04/02/2026,18/12/2026,5650,Call,24.11610794
04/02/2026,18/12/2026,5550,Call,24.36466026
04/02/2026,18/12/2026,4150,Call,28.18106461
04/02/2026,18/12/2026,5850,Call,22.94839668
04/02/2026,18/12/2026,3950,Call,26.78459167
04/02/2026,18/12/2026,4250,Call,27.76917267
04/02/2026,18/12/2026,4350,Call,27.6563282
04/02/2026,18/12/2026,5750,Call,23.62221718
04/02/2026,18/12/2026,4450,Call,29.62887001
04/02/2026,18/12/2026,5150,Call,26.23999786
04/02/2026,18/12/2026,5950,Call,22.47498131
04/02/2026,18/12/2026,5050,Call,26.98357582
04/02/2026,18/12/2026,4650,Call,28.62529945
04/02/2026,18/12/2026,4550,Call,28.85100555
04/02/2026,18/12/2026,3850,Put,37.37014008
04/02/2026,18/12/2026,5250,Put,27.34738731
04/02/2026,18/12/2026,5350,Put,26.77641487
04/02/2026,18/12/2026,5450,Put,26.20627213
04/02/2026,18/12/2026,9400,Put,16.71495438
04/02/2026,18/12/2026,6650,Put,19.6289196
04/02/2026,18/12/2026,6900,Put,18.23814774
04/02/2026,18/12/2026,7100,Put,17.15366173
04/02/2026,18/12/2026,6650,Call,18.98070526
04/02/2026,18/12/2026,6900,Call,17.5715332
04/02/2026,18/12/2026,7100,Call,16.49812508
04/02/2026,18/12/2026,9400,Call,12.82456303
04/02/2026,18/12/2026,7300,Call,15.46802998
04/02/2026,18/12/2026,7050,Call,16.7643013
04/02/2026,18/12/2026,6750,Call,18.3586998
04/02/2026,18/12/2026,7500,Call,14.54821873
04/02/2026,18/12/2026,7250,Call,15.71773148
04/02/2026,18/12/2026,7900,Call,13.24657154
04/02/2026,18/12/2026,6950,Call,17.3014183
04/02/2026,18/12/2026,6850,Call,17.84525871
04/02/2026,18/12/2026,7700,Call,13.80351067
04/02/2026,18/12/2026,7150,Call,16.23232841
04/02/2026,18/12/2026,7300,Put,16.1010952
04/02/2026,18/12/2026,6750,Put,19.050951
04/02/2026,18/12/2026,7050,Put,17.37852859
04/02/2026,18/12/2026,7250,Put,16.35024452
04/02/2026,18/12/2026,7500,Put,15.21405125
04/02/2026,18/12/2026,6950,Put,17.96508789
04/02/2026,18/12/2026,7900,Put,13.95474625
04/02/2026,18/12/2026,7150,Put,16.87833977
04/02/2026,18/12/2026,6850,Put,18.51797676
04/02/2026,18/12/2026,7700,Put,14.48575687
04/02/2026,18/12/2026,11000,Call,15.3246336
04/02/2026,18/12/2026,11000,Put,22.78025627
04/02/2026,18/12/2026,4675,Call,28.31960297
04/02/2026,18/12/2026,6025,Call,22.1119709
04/02/2026,18/12/2026,5875,Call,22.82966232
04/02/2026,18/12/2026,6175,Call,21.3764286
04/02/2026,18/12/2026,6225,Call,21.24390984
04/02/2026,18/12/2026,2900,Call,
04/02/2026,18/12/2026,4525,Call,28.96420479
04/02/2026,18/12/2026,4325,Put,33.53134155
04/02/2026,18/12/2026,2900,Put,46.20228195
04/02/2026,18/12/2026,5825,Put,24.12108803
04/02/2026,18/12/2026,2700,Put,48.20043945
04/02/2026,18/12/2026,4125,Put,35.09576797
04/02/2026,18/12/2026,4175,Put,34.70175171
04/02/2026,18/12/2026,5625,Put,25.22537041
04/02/2026,18/12/2026,5675,Put,24.94241714
04/02/2026,18/12/2026,3100,Put,44.24074173
04/02/2026,18/12/2026,6225,Put,21.97886467
04/02/2026,18/12/2026,4575,Put,31.71294022
04/02/2026,18/12/2026,4725,Put,30.68053627
04/02/2026,18/12/2026,6025,Put,23.04493904
04/02/2026,18/12/2026,4375,Put,33.17084885
04/02/2026,18/12/2026,6075,Put,22.75793457
04/02/2026,18/12/2026,4525,Put,32.07003021
04/02/2026,18/12/2026,5875,Put,23.8618412
04/02/2026,18/12/2026,6275,Put,21.69611168
04/02/2026,18/12/2026,6725,Put,19.22589493
04/02/2026,18/12/2026,5125,Put,28.10840797
04/02/2026,18/12/2026,4975,Put,29.04385948
04/02/2026,18/12/2026,4775,Put,30.34429359
04/02/2026,18/12/2026,6525,Put,20.33090019
04/02/2026,18/12/2026,6475,Put,20.60907364
04/02/2026,18/12/2026,5075,Put,28.41657639
04/02/2026,18/12/2026,5525,Put,25.78403473
04/02/2026,18/12/2026,4825,Put,30.00985146
04/02/2026,18/12/2026,5275,Put,27.20671654
04/02/2026,18/12/2026,2500,Put,50.37755966
04/02/2026,18/12/2026,6675,Put,19.49373055
04/02/2026,18/12/2026,5475,Put,26.05411148
04/02/2026,18/12/2026,5325,Put,26.92331314
04/02/2026,18/12/2026,4425,Put,32.79582214
04/02/2026,18/12/2026,5575,Put,25.50595665
04/02/2026,18/12/2026,5775,Put,24.37514877
04/02/2026,18/12/2026,5725,Put,24.66003036
04/02/2026,18/12/2026,4975,Call,27.06235504
04/02/2026,18/12/2026,6625,Call,19.12015724
04/02/2026,18/12/2026,6475,Call,19.86398315
04/02/2026,18/12/2026,4775,Call,28.02803421
04/02/2026,18/12/2026,6425,Call,20.1225605
04/02/2026,18/12/2026,5125,Call,26.35473251
04/02/2026,18/12/2026,5175,Call,26.16590691
04/02/2026,18/12/2026,4925,Call,27.2606678
04/02/2026,18/12/2026,6675,Call,18.80823326
04/02/2026,18/12/2026,5525,Call,24.48888969
04/02/2026,18/12/2026,5325,Call,25.41903305
04/02/2026,18/12/2026,5375,Call,25.39899635
04/02/2026,18/12/2026,5775,Call,23.30780029
04/02/2026,18/12/2026,5575,Call,24.25433731
04/02/2026,18/12/2026,6575,Put,20.05325699
04/02/2026,18/12/2026,4875,Put,29.68793678
04/02/2026,18/12/2026,5175,Put,27.80668831
04/02/2026,18/12/2026,5425,Put,26.33947563
04/02/2026,18/12/2026,4925,Put,29.36063766
04/02/2026,18/12/2026,5225,Put,27.51117134
04/02/2026,18/12/2026,5375,Put,26.62618065
04/02/2026,18/12/2026,4175,Call,30.40968132
04/02/2026,18/12/2026,5825,Call,23.06864357
04/02/2026,18/12/2026,4425,Call,30.3058567
04/02/2026,18/12/2026,5625,Call,24.0170784
04/02/2026,18/12/2026,4225,Call,30.65161133
04/02/2026,18/12/2026,3100,Call,
04/02/2026,18/12/2026,6125,Call,21.68932343
04/02/2026,18/12/2026,4375,Call,30.3194046
04/02/2026,18/12/2026,4625,Call,28.53610039
04/02/2026,18/12/2026,6325,Call,20.6326313
04/02/2026,18/12/2026,6075,Call,21.87304688
04/02/2026,18/12/2026,6275,Call,20.99677467
04/02/2026,18/12/2026,5975,Call,22.35208511
04/02/2026,18/12/2026,4575,Call,28.88638496
04/02/2026,18/12/2026,6375,Call,20.37772942
04/02/2026,18/12/2026,5025,Call,27.00730324
04/02/2026,18/12/2026,6725,Call,18.49603844
04/02/2026,18/12/2026,5225,Call,25.88951874
04/02/2026,18/12/2026,6575,Call,19.3402729
04/02/2026,18/12/2026,6525,Call,19.60572243
04/02/2026,18/12/2026,4875,Call,27.92263031
04/02/2026,18/12/2026,5075,Call,26.85020447
04/02/2026,18/12/2026,4825,Call,27.77919197
04/02/2026,18/12/2026,5425,Call,24.95173073
04/02/2026,18/12/2026,2500,Call,
04/02/2026,18/12/2026,5275,Call,25.65386391
04/02/2026,18/12/2026,5475,Call,24.83992958
04/02/2026,18/12/2026,4325,Call,30.20557594
04/02/2026,18/12/2026,5675,Call,23.77611923
04/02/2026,18/12/2026,5925,Call,22.59305954
04/02/2026,18/12/2026,2700,Call,
04/02/2026,18/12/2026,4275,Call,30.42781258
04/02/2026,18/12/2026,5725,Call,23.54459
04/02/2026,18/12/2026,4125,Call,31.07542992
04/02/2026,18/12/2026,4725,Call,28.25975227
04/02/2026,18/12/2026,4475,Call,29.51192856
04/02/2026,18/12/2026,4275,Put,33.91769028
04/02/2026,18/12/2026,4225,Put,34.3045845
04/02/2026,18/12/2026,4475,Put,32.42541504
04/02/2026,18/12/2026,6125,Put,22.50984955
04/02/2026,18/12/2026,4625,Put,31.36743736
04/02/2026,18/12/2026,4675,Put,31.02560616
04/02/2026,18/12/2026,6325,Put,21.42339516
04/02/2026,18/12/2026,6175,Put,22.23486519
04/02/2026,18/12/2026,5975,Put,23.32394981
04/02/2026,18/12/2026,5925,Put,23.58264732
04/02/2026,18/12/2026,5025,Put,28.73110008
04/02/2026,18/12/2026,6375,Put,21.14995575
04/02/2026,18/12/2026,6625,Put,19.77729988
04/02/2026,18/12/2026,6425,Put,20.87502861
04/02/2026,18/12/2026,7075,Put,17.27575684
04/02/2026,18/12/2026,7425,Put,15.52735424
04/02/2026,18/12/2026,10400,Put,20.16197014
04/02/2026,18/12/2026,7225,Put,16.48223114
04/02/2026,18/12/2026,10600,Put,21.32185173
04/02/2026,18/12/2026,7175,Put,16.74460793
04/02/2026,18/12/2026,10200,Put,19.80713081
04/02/2026,18/12/2026,7275,Put,16.22906876
04/02/2026,18/12/2026,7350,Put,15.86916733
04/02/2026,18/12/2026,10800,Put,22.05030441
04/02/2026,18/12/2026,7375,Put,15.75530434
04/02/2026,18/12/2026,7325,Put,15.98375034
04/02/2026,18/12/2026,7450,Put,15.41305161
04/02/2026,18/12/2026,7575,Put,14.94418049
04/02/2026,18/12/2026,7475,Put,15.31533909
04/02/2026,18/12/2026,7550,Put,15.03356647
04/02/2026,18/12/2026,7750,Put,14.40792465
04/02/2026,18/12/2026,7650,Put,14.69044018
04/02/2026,18/12/2026,7525,Put,15.12973118
04/02/2026,18/12/2026,8100,Put,13.89553738
04/02/2026,18/12/2026,11200,Put,23.70802498
04/02/2026,18/12/2026,9800,Put,18.38026237
04/02/2026,18/12/2026,7850,Put,14.05162334
04/02/2026,18/12/2026,8300,Put,13.82819176
04/02/2026,18/12/2026,6875,Put,18.37536621
04/02/2026,18/12/2026,6975,Put,17.79200935
04/02/2026,18/12/2026,6925,Put,18.09624481
04/02/2026,18/12/2026,7125,Put,17.01219368
04/02/2026,18/12/2026,6825,Put,18.65211487
04/02/2026,18/12/2026,11400,Put,24.17705917
04/02/2026,18/12/2026,6775,Put,18.93580437
04/02/2026,18/12/2026,8500,Put,14.17588329
04/02/2026,18/12/2026,7025,Put,17.54183578
04/02/2026,18/12/2026,7850,Call,13.37462521
04/02/2026,18/12/2026,11200,Call,15.70914459
04/02/2026,18/12/2026,8100,Call,12.87030029
04/02/2026,18/12/2026,9800,Call,13.13925266
04/02/2026,18/12/2026,8300,Call,12.65598106
04/02/2026,18/12/2026,6875,Call,17.70782471
04/02/2026,18/12/2026,8500,Call,12.56792259
04/02/2026,18/12/2026,6775,Call,18.2233448
04/02/2026,18/12/2026,7350,Call,15.22400856
04/02/2026,18/12/2026,6925,Call,17.43620491
04/02/2026,18/12/2026,6975,Call,17.16770363
04/02/2026,18/12/2026,11400,Call,16.15126801
04/02/2026,18/12/2026,7125,Call,16.36850166
04/02/2026,18/12/2026,7025,Call,16.89923668
04/02/2026,18/12/2026,6825,Call,17.9557724
04/02/2026,18/12/2026,7325,Call,15.34389687
04/02/2026,18/12/2026,7075,Call,16.63130379
04/02/2026,18/12/2026,10400,Call,14.11955166
04/02/2026,18/12/2026,7425,Call,14.87517357
04/02/2026,18/12/2026,7175,Call,16.10253716
04/02/2026,18/12/2026,7225,Call,15.84745693
04/02/2026,18/12/2026,7525,Call,14.44442177
04/02/2026,18/12/2026,10200,Call,13.75601482
04/02/2026,18/12/2026,7275,Call,15.59064484
04/02/2026,18/12/2026,7375,Call,15.10631657
04/02/2026,18/12/2026,7450,Call,14.763587
04/02/2026,18/12/2026,10800,Call,14.97099304
04/02/2026,18/12/2026,7575,Call,14.24471092
04/02/2026,18/12/2026,7475,Call,14.65801811
04/02/2026,18/12/2026,7550,Call,14.34464645
04/02/2026,18/12/2026,10600,Call,14.50687599
04/02/2026,18/12/2026,7650,Call,13.97474766
04/02/2026,18/12/2026,7750,Call,13.64772606
04/02/2026,18/12/2026,8150,Call,12.80762291
04/02/2026,18/12/2026,8900,Call,12.59575272
04/02/2026,18/12/2026,7825,Call,13.43382359
04/02/2026,18/12/2026,7725,Call,13.72179794
04/02/2026,18/12/2026,7950,Call,13.13949966
04/02/2026,18/12/2026,7875,Call,13.31222916
04/02/2026,18/12/2026,8700,Call,12.5422554
04/02/2026,18/12/2026,7775,Call,13.57207775
04/02/2026,18/12/2026,8050,Call,12.9494648
04/02/2026,18/12/2026,8900,Put,14.56752586
04/02/2026,18/12/2026,7950,Put,13.95018578
04/02/2026,18/12/2026,7825,Put,14.17313862
04/02/2026,18/12/2026,8150,Put,13.88402462
04/02/2026,18/12/2026,7725,Put,14.47322655
04/02/2026,18/12/2026,7775,Put,14.34658146
04/02/2026,18/12/2026,8700,Put,14.31741238
04/02/2026,18/12/2026,8050,Put,13.92418575
04/02/2026,18/12/2026,7875,Put,14.13727474
04/02/2026,18/12/2026,7675,Put,14.61469841
04/02/2026,18/12/2026,7625,Put,14.77144718
04/02/2026,18/12/2026,7625,Call,14.05956459
04/02/2026,18/12/2026,7675,Call,13.88335419
05/02/2026,18/12/2026,3300,Call,33.7638588
05/02/2026,18/12/2026,3400,Call,33.92734909
05/02/2026,18/12/2026,3500,Call,33.91798019
05/02/2026,18/12/2026,3600,Call,32.48031235
05/02/2026,18/12/2026,3700,Call,32.54936218
05/02/2026,18/12/2026,3800,Call,32.33075714
05/02/2026,18/12/2026,3900,Call,32.32797623
05/02/2026,18/12/2026,4000,Call,31.62096596
05/02/2026,18/12/2026,4100,Call,31.4262352
05/02/2026,18/12/2026,4200,Call,30.82220078
05/02/2026,18/12/2026,4300,Call,30.49184608
05/02/2026,18/12/2026,4400,Call,30.26171684
05/02/2026,18/12/2026,4500,Call,29.77315331
05/02/2026,18/12/2026,4600,Call,29.27319908
05/02/2026,18/12/2026,4700,Call,28.77536964
05/02/2026,18/12/2026,4800,Call,28.27577209
05/02/2026,18/12/2026,4900,Call,27.77574539
05/02/2026,18/12/2026,5000,Call,27.28122711
05/02/2026,18/12/2026,5100,Call,26.79644966
05/02/2026,18/12/2026,5200,Call,26.30385017
05/02/2026,18/12/2026,5300,Call,25.83061409
05/02/2026,18/12/2026,5400,Call,25.37629318
05/02/2026,18/12/2026,5500,Call,24.85120964
05/02/2026,18/12/2026,5600,Call,24.41556358
05/02/2026,18/12/2026,5700,Call,23.88414955
05/02/2026,18/12/2026,5800,Call,23.40526199
05/02/2026,18/12/2026,5900,Call,22.91841698
05/02/2026,18/12/2026,3300,Put,42.4305687
05/02/2026,18/12/2026,3400,Put,41.47366714
05/02/2026,18/12/2026,3500,Put,40.54268646
05/02/2026,18/12/2026,3600,Put,39.59428024
05/02/2026,18/12/2026,3700,Put,38.69808197
05/02/2026,18/12/2026,3800,Put,37.80291748
05/02/2026,18/12/2026,3900,Put,36.93733978
05/02/2026,18/12/2026,4000,Put,36.09982681
05/02/2026,18/12/2026,4100,Put,35.28377151
05/02/2026,18/12/2026,4200,Put,34.48074722
05/02/2026,18/12/2026,4300,Put,33.70586395
05/02/2026,18/12/2026,4400,Put,32.95585632
05/02/2026,18/12/2026,4500,Put,32.24296951
05/02/2026,18/12/2026,4600,Put,31.52640724
05/02/2026,18/12/2026,4700,Put,30.84671021
05/02/2026,18/12/2026,4800,Put,30.17187119
05/02/2026,18/12/2026,4900,Put,29.52962303
05/02/2026,18/12/2026,5000,Put,28.9008522
05/02/2026,18/12/2026,5100,Put,28.28408623
05/02/2026,18/12/2026,5200,Put,27.69401741
05/02/2026,18/12/2026,5300,Put,27.09517479
05/02/2026,18/12/2026,5400,Put,26.51935577
05/02/2026,18/12/2026,5500,Put,25.95805168
05/02/2026,18/12/2026,5600,Put,25.40144348
05/02/2026,18/12/2026,5700,Put,24.85426903
05/02/2026,18/12/2026,5800,Put,24.31250381
05/02/2026,18/12/2026,5900,Put,23.77194977
05/02/2026,18/12/2026,1800,Call,
05/02/2026,18/12/2026,2000,Call,
05/02/2026,18/12/2026,2200,Call,
05/02/2026,18/12/2026,2400,Call,
05/02/2026,18/12/2026,2600,Call,
05/02/2026,18/12/2026,2800,Call,
05/02/2026,18/12/2026,3000,Call,30.46152496
05/02/2026,18/12/2026,3200,Call,32.99744797
05/02/2026,18/12/2026,6000,Call,22.43116188
05/02/2026,18/12/2026,6200,Call,21.42998123
05/02/2026,18/12/2026,6400,Call,20.4086647
05/02/2026,18/12/2026,6600,Call,19.35316849
05/02/2026,18/12/2026,6800,Call,18.25868988
05/02/2026,18/12/2026,7000,Call,17.16537666
05/02/2026,18/12/2026,7200,Call,16.1078968
05/02/2026,18/12/2026,7400,Call,15.1567831
05/02/2026,18/12/2026,7600,Call,14.34693623
05/02/2026,18/12/2026,7800,Call,13.73445511
05/02/2026,18/12/2026,8000,Call,13.31437397
05/02/2026,18/12/2026,8200,Call,13.04687405
05/02/2026,18/12/2026,8400,Call,12.92429924
05/02/2026,18/12/2026,8600,Call,12.90264606
05/02/2026,18/12/2026,8800,Call,12.95334816
05/02/2026,18/12/2026,9000,Call,13.04254436
05/02/2026,18/12/2026,9200,Call,13.12462044
05/02/2026,18/12/2026,1800,Put,59.33021164
05/02/2026,18/12/2026,2000,Put,56.67382813
05/02/2026,18/12/2026,2200,Put,54.19056702
05/02/2026,18/12/2026,2400,Put,51.80682373
05/02/2026,18/12/2026,2600,Put,49.56110764
05/02/2026,18/12/2026,2800,Put,47.44426727
05/02/2026,18/12/2026,3000,Put,45.39785385
05/02/2026,18/12/2026,3200,Put,43.42389297
05/02/2026,18/12/2026,6000,Put,23.23335648
05/02/2026,18/12/2026,6200,Put,22.14811325
05/02/2026,18/12/2026,6400,Put,21.04633331
05/02/2026,18/12/2026,6600,Put,19.93323708
05/02/2026,18/12/2026,6800,Put,18.82330513
05/02/2026,18/12/2026,7000,Put,17.7158165
05/02/2026,18/12/2026,7200,Put,16.65787315
05/02/2026,18/12/2026,7400,Put,15.71706486
05/02/2026,18/12/2026,7600,Put,14.96459866
05/02/2026,18/12/2026,7800,Put,14.43768024
05/02/2026,18/12/2026,8000,Put,14.12588882
05/02/2026,18/12/2026,8200,Put,14.05129242
05/02/2026,18/12/2026,8400,Put,14.17936802
05/02/2026,18/12/2026,8600,Put,14.48097229
05/02/2026,18/12/2026,8800,Put,15.20654106
05/02/2026,18/12/2026,9000,Put,15.82612228
05/02/2026,18/12/2026,9200,Put,16.42651749
05/02/2026,18/12/2026,200,Call,
05/02/2026,18/12/2026,400,Call,
05/02/2026,18/12/2026,600,Call,
05/02/2026,18/12/2026,800,Call,
05/02/2026,18/12/2026,1000,Call,
05/02/2026,18/12/2026,1200,Call,
05/02/2026,18/12/2026,1400,Call,
05/02/2026,18/12/2026,1600,Call,
05/02/2026,18/12/2026,200,Put,111.0800705
05/02/2026,18/12/2026,400,Put,92.91205597
05/02/2026,18/12/2026,600,Put,83.76818848
05/02/2026,18/12/2026,800,Put,78.2855072
05/02/2026,18/12/2026,1000,Put,72.96602631
05/02/2026,18/12/2026,1200,Put,68.95832825
05/02/2026,18/12/2026,1400,Put,65.43995667
05/02/2026,18/12/2026,1600,Put,62.24697113
05/02/2026,18/12/2026,9600,Call,13.3262825
05/02/2026,18/12/2026,10000,Call,13.81016445
05/02/2026,18/12/2026,9600,Put,17.87107468
05/02/2026,18/12/2026,10000,Put,19.2813549
05/02/2026,18/12/2026,12000,Call,17.15020752
05/02/2026,18/12/2026,12000,Put,25.6431694
05/02/2026,18/12/2026,6100,Call,21.92985153
05/02/2026,18/12/2026,6300,Call,20.91855621
05/02/2026,18/12/2026,6500,Call,19.88232803
05/02/2026,18/12/2026,6700,Call,18.78862381
05/02/2026,18/12/2026,6100,Put,22.68903542
05/02/2026,18/12/2026,6300,Put,21.60241127
05/02/2026,18/12/2026,6500,Put,20.4917469
05/02/2026,18/12/2026,6700,Put,19.38139343
05/02/2026,18/12/2026,4050,Put,35.68668365
05/02/2026,18/12/2026,5650,Put,25.12745857
05/02/2026,18/12/2026,5550,Put,25.6771183
05/02/2026,18/12/2026,4150,Put,34.86841583
05/02/2026,18/12/2026,5850,Put,24.0424366
05/02/2026,18/12/2026,4250,Put,34.09298325
05/02/2026,18/12/2026,3950,Put,36.52679825
05/02/2026,18/12/2026,5750,Put,24.58286095
05/02/2026,18/12/2026,4350,Put,33.32020187
05/02/2026,18/12/2026,5050,Put,28.58978462
05/02/2026,18/12/2026,4450,Put,32.59708786
05/02/2026,18/12/2026,4650,Put,31.18880463
05/02/2026,18/12/2026,5950,Put,23.50312424
05/02/2026,18/12/2026,6250,Put,21.87591171
05/02/2026,18/12/2026,4550,Put,31.8860817
05/02/2026,18/12/2026,6350,Put,21.32457352
05/02/2026,18/12/2026,4950,Put,29.21904182
05/02/2026,18/12/2026,6450,Put,20.76681709
05/02/2026,18/12/2026,6150,Put,22.41975403
05/02/2026,18/12/2026,4750,Put,30.5176239
05/02/2026,18/12/2026,6550,Put,20.21335793
05/02/2026,18/12/2026,6050,Put,22.96423912
05/02/2026,18/12/2026,4850,Put,29.84863853
05/02/2026,18/12/2026,5150,Put,27.97784042
05/02/2026,18/12/2026,4950,Call,27.55390739
05/02/2026,18/12/2026,6350,Call,20.66907883
05/02/2026,18/12/2026,4850,Call,28.02538109
05/02/2026,18/12/2026,6250,Call,21.20559311
05/02/2026,18/12/2026,4750,Call,28.52773285
05/02/2026,18/12/2026,6150,Call,21.68167114
05/02/2026,18/12/2026,6450,Call,20.14595413
05/02/2026,18/12/2026,6550,Call,19.61616516
05/02/2026,18/12/2026,6050,Call,22.1562252
05/02/2026,18/12/2026,3850,Call,32.17554474
05/02/2026,18/12/2026,5250,Call,26.0588131
05/02/2026,18/12/2026,5350,Call,25.63714218
05/02/2026,18/12/2026,4050,Call,31.64455605
05/02/2026,18/12/2026,5450,Call,25.10845757
05/02/2026,18/12/2026,5650,Call,24.12681389
05/02/2026,18/12/2026,5550,Call,24.6096077
05/02/2026,18/12/2026,4150,Call,31.04293442
05/02/2026,18/12/2026,5850,Call,23.16424561
05/02/2026,18/12/2026,3950,Call,31.75522232
05/02/2026,18/12/2026,4250,Call,30.74695206
05/02/2026,18/12/2026,4350,Call,30.15277481
05/02/2026,18/12/2026,5750,Call,23.64499283
05/02/2026,18/12/2026,4450,Call,30.02313232
05/02/2026,18/12/2026,5150,Call,26.54943848
05/02/2026,18/12/2026,5950,Call,22.67300987
